Year,State,County,Metro,FIPS2010,FMR0,Rent50,MedianIncome,FMRRentPercentInc,Rent50PercInc
2013,NH,Coos County,0,3300756100,558,590,56100,0.119358289,0.126203209
2013,NH,Coos County,0,3300757860,558,590,56100,0.119358289,0.126203209
2013,NH,Coos County,0,3300761620,558,590,56100,0.119358289,0.126203209
2013,NH,Coos County,0,3300761780,558,590,56100,0.119358289,0.126203209
2013,NH,Coos County,0,3300763860,558,590,56100,0.119358289,0.126203209
2013,NH,Coos County,0,3300767860,558,590,56100,0.119358289,0.126203209
2013,NH,Coos County,0,3300768500,558,590,56100,0.119358289,0.126203209
2013,NH,Coos County,0,3300768980,558,590,56100,0.119358289,0.126203209
2013,NH,Coos County,0,3300773060,558,590,56100,0.119358289,0.126203209
2013,NH,Coos County,0,3300773380,558,590,56100,0.119358289,0.126203209
2013,NH,Coos County,0,3300774180,558,590,56100,0.119358289,0.126203209
2013,NH,Coos County,0,3300774500,558,590,56100,0.119358289,0.126203209
2013,NH,Coos County,0,3300776580,558,590,56100,0.119358289,0.126203209
2013,NH,Coos County,0,3300780740,558,590,56100,0.119358289,0.126203209
2013,NH,Coos County,0,3300784420,558,590,56100,0.119358289,0.126203209
2013,NH,Grafton County,0,3300900580,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300902020,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300903940,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300905060,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300905460,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300907540,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300907700,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300908660,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300908980,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300918740,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300922020,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300923860,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300924340,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300927300,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300930820,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300932180,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300933860,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300934820,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300935220,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300936900,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300940660,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300941300,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300941860,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300942020,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300942580,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300942820,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300944100,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300944260,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300948980,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300958340,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300958500,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300961060,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300962660,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300965940,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300974740,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300976740,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300978740,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300979380,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300980500,780,842,69400,0.134870317,0.145590778
2013,NH,Grafton County,0,3300987060,780,842,69400,0.134870317,0.145590778
2013,NH,Hillsborough County,1,3301101300,792,832,92700,0.102524272,0.107702265
2013,NH,Hillsborough County,1,3301101700,714,753,81000,0.105777778,0.111555556
2013,NH,Hillsborough County,1,3301104500,651,694,75700,0.10319683,0.11001321
2013,NH,Hillsborough County,1,3301104900,714,753,81000,0.105777778,0.111555556
2013,NH,Hillsborough County,1,3301108100,792,832,92700,0.102524272,0.107702265
2013,NH,Hillsborough County,1,3301117780,714,753,81000,0.105777778,0.111555556
2013,NH,Hillsborough County,1,3301127140,714,753,81000,0.105777778,0.111555556
2013,NH,Hillsborough County,1,3301129860,651,694,75700,0.10319683,0.11001321
2013,NH,Hillsborough County,1,3301131540,714,753,81000,0.105777778,0.111555556
2013,NH,Hillsborough County,1,3301131940,792,832,92700,0.102524272,0.107702265
2013,NH,Hillsborough County,1,3301133700,714,753,81000,0.105777778,0.111555556
2013,NH,Hillsborough County,1,3301136180,714,753,81000,0.105777778,0.111555556
2013,NH,Hillsborough County,1,3301137140,792,832,92700,0.102524272,0.107702265
2013,NH,Hillsborough County,1,3301137940,792,832,92700,0.102524272,0.107702265
2013,NH,Hillsborough County,1,3301142260,792,832,92700,0.102524272,0.107702265
2013,NH,Hillsborough County,1,3301144580,714,753,81000,0.105777778,0.111555556
2013,NH,Hillsborough County,1,3301145140,651,694,75700,0.10319683,0.11001321
2013,NH,Hillsborough County,1,3301146260,792,832,92700,0.102524272,0.107702265
2013,NH,Hillsborough County,1,3301147540,792,832,92700,0.102524272,0.107702265
2013,NH,Hillsborough County,1,3301148020,792,832,92700,0.102524272,0.107702265
2013,NH,Hillsborough County,1,3301149140,792,832,92700,0.102524272,0.107702265
2013,NH,Hillsborough County,1,3301150260,792,832,92700,0.102524272,0.107702265
2013,NH,Hillsborough County,1,3301150740,714,753,81000,0.105777778,0.111555556
2013,NH,Hillsborough County,1,3301151940,792,832,92700,0.102524272,0.107702265
2013,NH,Hillsborough County,1,3301159940,792,832,92700,0.102524272,0.107702265
2013,NH,Hillsborough County,1,3301160580,714,753,81000,0.105777778,0.111555556
2013,NH,Hillsborough County,1,3301168820,714,753,81000,0.105777778,0.111555556
2013,NH,Hillsborough County,1,3301176260,714,753,81000,0.105777778,0.111555556
2013,NH,Hillsborough County,1,3301179780,651,694,75700,0.10319683,0.11001321
2013,NH,Hillsborough County,1,3301185220,792,832,92700,0.102524272,0.107702265
2013,NH,Hillsborough County,1,3301185940,714,753,81000,0.105777778,0.111555556
2013,NH,Merrimack County,0,3301300660,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301301460,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301306260,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301306500,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301306980,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301309860,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301312420,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301314200,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301316980,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301319460,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301324900,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301327380,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301335540,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301335860,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301337300,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301337540,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301343380,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301350900,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301352100,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301354260,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301360020,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301361940,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301366980,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301375460,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301378580,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301380020,654,686,79700,0.09846926,0.103287327
2013,NH,Merrimack County,0,3301384900,654,686,79700,0.09846926,0.103287327
2013,NH,Rockingham County,1,3301502340,762,816,84900,0.10770318,0.115335689
2013,NH,Rockingham County,1,3301502820,869,951,103600,0.100656371,0.11015444
2013,NH,Rockingham County,1,3301507220,734,784,84000,0.104857143,0.112
2013,NH,Rockingham County,1,3301509300,869,951,103600,0.100656371,0.11015444
2013,NH,Rockingham County,1,3301512100,762,816,84900,0.10770318,0.115335689
2013,NH,Rockingham County,1,3301517140,762,816,84900,0.10770318,0.115335689
2013,NH,Rockingham County,1,3301517460,869,951,103600,0.100656371,0.11015444
2013,NH,Rockingham County,1,3301517940,762,816,84900,0.10770318,0.115335689
2013,NH,Rockingham County,1,3301521380,734,784,84000,0.104857143,0.112
2013,NH,Rockingham County,1,3301524660,734,784,84000,0.104857143,0.112
2013,NH,Rockingham County,1,3301525380,734,784,84000,0.104857143,0.112
2013,NH,Rockingham County,1,3301527940,762,816,84900,0.10770318,0.115335689
2013,NH,Rockingham County,1,3301531700,734,784,84000,0.104857143,0.112
2013,NH,Rockingham County,1,3301532900,762,816,84900,0.10770318,0.115335689
2013,NH,Rockingham County,1,3301533060,734,784,84000,0.104857143,0.112
2013,NH,Rockingham County,1,3301533460,734,784,84000,0.104857143,0.112
2013,NH,Rockingham County,1,3301539780,734,784,84000,0.104857143,0.112
2013,NH,Rockingham County,1,3301540100,762,816,84900,0.10770318,0.115335689
2013,NH,Rockingham County,1,3301543220,869,951,103600,0.100656371,0.11015444
2013,NH,Rockingham County,1,3301550980,734,784,84000,0.104857143,0.112
2013,NH,Rockingham County,1,3301551380,734,784,84000,0.104857143,0.112
2013,NH,Rockingham County,1,3301551620,734,784,84000,0.104857143,0.112
2013,NH,Rockingham County,1,3301552340,734,784,84000,0.104857143,0.112
2013,NH,Rockingham County,1,3301552900,762,816,84900,0.10770318,0.115335689
2013,NH,Rockingham County,1,3301554580,734,784,84000,0.104857143,0.112
2013,NH,Rockingham County,1,3301556820,869,951,103600,0.100656371,0.11015444
2013,NH,Rockingham County,1,3301557460,869,951,103600,0.100656371,0.11015444
2013,NH,Rockingham County,1,3301562500,762,816,84900,0.10770318,0.115335689
2013,NH,Rockingham County,1,3301562900,734,784,84000,0.104857143,0.112
2013,NH,Rockingham County,1,3301564020,762,816,84900,0.10770318,0.115335689
2013,NH,Rockingham County,1,3301566180,734,784,84000,0.104857143,0.112
2013,NH,Rockingham County,1,3301566660,762,816,84900,0.10770318,0.115335689
2013,NH,Rockingham County,1,3301567620,762,816,84900,0.10770318,0.115335689
2013,NH,Rockingham County,1,3301568260,1035,1125,94400,0.131567797,0.143008475
2013,NH,Rockingham County,1,3301571140,1035,1125,94400,0.131567797,0.143008475
2013,NH,Rockingham County,1,3301574340,734,784,84000,0.104857143,0.112
2013,NH,Rockingham County,1,3301585780,762,816,84900,0.10770318,0.115335689
2013,NH,Strafford County,1,3301703460,734,784,84000,0.104857143,0.112
2013,NH,Strafford County,1,3301718820,734,784,84000,0.104857143,0.112
2013,NH,Strafford County,1,3301719700,734,784,84000,0.104857143,0.112
2013,NH,Strafford County,1,3301726020,734,784,84000,0.104857143,0.112
2013,NH,Strafford County,1,3301741460,734,784,84000,0.104857143,0.112
2013,NH,Strafford County,1,3301744820,734,784,84000,0.104857143,0.112
2013,NH,Strafford County,1,3301747700,734,784,84000,0.104857143,0.112
2013,NH,Strafford County,1,3301748660,734,784,84000,0.104857143,0.112
2013,NH,Strafford County,1,3301751220,734,784,84000,0.104857143,0.112
2013,NH,Strafford County,1,3301765140,734,784,84000,0.104857143,0.112
2013,NH,Strafford County,1,3301765540,734,784,84000,0.104857143,0.112
2013,NH,Strafford County,1,3301769940,734,784,84000,0.104857143,0.112
2013,NH,Strafford County,1,3301773860,734,784,84000,0.104857143,0.112
2013,NH,Sullivan County,0,3301900260,672,724,65900,0.122367223,0.131836115
2013,NH,Sullivan County,0,3301911380,672,724,65900,0.122367223,0.131836115
2013,NH,Sullivan County,0,3301912900,672,724,65900,0.122367223,0.131836115
2013,NH,Sullivan County,0,3301915060,672,724,65900,0.122367223,0.131836115
2013,NH,Sullivan County,0,3301916340,672,724,65900,0.122367223,0.131836115
2013,NH,Sullivan County,0,3301930500,672,724,65900,0.122367223,0.131836115
2013,NH,Sullivan County,0,3301931220,672,724,65900,0.122367223,0.131836115
2013,NH,Sullivan County,0,3301940900,672,724,65900,0.122367223,0.131836115
2013,NH,Sullivan County,0,3301941700,672,724,65900,0.122367223,0.131836115
2013,NH,Sullivan County,0,3301952580,672,724,65900,0.122367223,0.131836115
2013,NH,Sullivan County,0,3301962340,672,724,65900,0.122367223,0.131836115
2013,NH,Sullivan County,0,3301972740,672,724,65900,0.122367223,0.131836115
2013,NH,Sullivan County,0,3301975060,672,724,65900,0.122367223,0.131836115
2013,NH,Sullivan County,0,3301977940,672,724,65900,0.122367223,0.131836115
2013,NH,Sullivan County,0,3301978980,672,724,65900,0.122367223,0.131836115
2013,NJ,Atlantic County,1,3400199999,815,876,65400,0.149541284,0.160733945
2013,NJ,Bergen County,1,3400399999,1132,1132,90900,0.149438944,0.149438944
2013,NJ,Burlington County,1,3400599999,788,788,79200,0.119393939,0.119393939
2013,NJ,Camden County,1,3400799999,788,788,79200,0.119393939,0.119393939
2013,NJ,Cape May County,1,3400999999,606,654,76600,0.094934726,0.102454308
2013,NJ,Cumberland County,1,3401199999,769,807,68600,0.13451895,0.141166181
2013,NJ,Essex County,1,3401399999,971,1044,89100,0.130774411,0.140606061
2013,NJ,Gloucester County,1,3401599999,788,788,79200,0.119393939,0.119393939
2013,NJ,Hudson County,1,3401799999,1014,1099,61600,0.197532468,0.214090909
2013,NJ,Hunterdon County,1,3401999999,904,971,103900,0.104408085,0.112146295
2013,NJ,Mercer County,1,3402199999,886,946,90900,0.116963696,0.124884488
2013,NJ,Middlesex County,1,3402399999,904,971,103900,0.104408085,0.112146295
2013,NJ,Monmouth County,1,3402599999,961,1033,91800,0.125620915,0.13503268
2013,NJ,Morris County,1,3402799999,971,1044,89100,0.130774411,0.140606061
2013,NJ,Ocean County,1,3402999999,961,1033,91800,0.125620915,0.13503268
2013,NJ,Passaic County,1,3403199999,1132,1132,90900,0.149438944,0.149438944
2013,NJ,Salem County,1,3403399999,788,788,79200,0.119393939,0.119393939
2013,NJ,Somerset County,1,3403599999,904,971,103900,0.104408085,0.112146295
2013,NJ,Sussex County,1,3403799999,971,1044,89100,0.130774411,0.140606061
2013,NJ,Union County,1,3403999999,971,1044,89100,0.130774411,0.140606061
2013,NJ,Warren County,1,3404199999,659,699,92600,0.085399568,0.090583153
2013,NM,Bernalillo County,1,3500199999,507,537,62900,0.09672496,0.102448331
2013,NM,Catron County,0,3500399999,470,392,43500,0.129655172,0.108137931
2013,NM,Chaves County,0,3500599999,525,561,47900,0.131524008,0.140542797
2013,NM,Cibola County,0,3500699999,475,455,43800,0.130136986,0.124657534
2013,NM,Colfax County,0,3500799999,460,501,51500,0.107184466,0.116737864
2013,NM,Curry County,0,3500999999,471,512,52000,0.108692308,0.118153846
2013,NM,De Baca County,0,3501199999,470,503,38900,0.144987147,0.155167095
2013,NM,Dona Ana County,1,3501399999,444,470,45000,0.1184,0.125333333
2013,NM,Eddy County,0,3501599999,483,501,60200,0.09627907,0.09986711
2013,NM,Grant County,0,3501799999,470,446,47100,0.119745223,0.113630573
2013,NM,Guadalupe County,0,3501999999,470,461,39900,0.141353383,0.138646617
2013,NM,Harding County,0,3502199999,470,264,60100,0.093843594,0.052712146
2013,NM,Hidalgo County,0,3502399999,470,313,44200,0.12760181,0.084977376
2013,NM,Lea County,0,3502599999,485,525,52100,0.111708253,0.120921305
2013,NM,Lincoln County,0,3502799999,519,535,57300,0.108691099,0.112041885
2013,NM,Los Alamos County,0,3502899999,639,669,126500,0.060616601,0.063462451
2013,NM,Luna County,0,3502999999,470,413,35400,0.159322034,0.14
2013,NM,McKinley County,0,3503199999,482,449,37100,0.155902965,0.145229111
2013,NM,Mora County,0,3503399999,470,503,44800,0.125892857,0.134732143
2013,NM,Otero County,0,3503599999,386,378,49100,0.094338086,0.092382892
2013,NM,Quay County,0,3503799999,474,487,44400,0.128108108,0.131621622
2013,NM,Rio Arriba County,0,3503999999,427,446,50800,0.100866142,0.105354331
2013,NM,Roosevelt County,0,3504199999,372,395,46300,0.096414687,0.10237581
2013,NM,Sandoval County,1,3504399999,507,537,62900,0.09672496,0.102448331
2013,NM,San Juan County,1,3504599999,540,568,55300,0.117179024,0.123254973
2013,NM,San Miguel County,0,3504799999,372,403,45600,0.097894737,0.106052632
2013,NM,Santa Fe County,1,3504999999,756,821,62000,0.146322581,0.158903226
2013,NM,Sierra County,0,3505199999,437,454,41100,0.127591241,0.132554745
2013,NM,Socorro County,0,3505399999,440,480,44600,0.11838565,0.129147982
2013,NM,Taos County,0,3505599999,579,641,46000,0.151043478,0.167217391
2013,NM,Torrance County,1,3505799999,507,537,62900,0.09672496,0.102448331
2013,NM,Union County,0,3505999999,460,451,44300,0.124604966,0.122167043
2013,NM,Valencia County,1,3506199999,507,537,62900,0.09672496,0.102448331
2013,NY,Albany County,1,3600199999,657,697,77700,0.101467181,0.107644788
2013,NY,Allegany County,0,3600399999,520,550,53000,0.117735849,0.124528302
2013,NY,Bronx County,1,3600599999,1191,1311,63000,0.226857143,0.249714286
2013,NY,Broome County,1,3600799999,528,554,58600,0.108122867,0.113447099
2013,NY,Cattaraugus County,0,3600999999,502,527,54500,0.11053211,0.116036697
2013,NY,Cayuga County,0,3601199999,534,557,59600,0.107516779,0.112147651
2013,NY,Chautauqua County,0,3601399999,511,539,54000,0.113555556,0.119777778
2013,NY,Chemung County,1,3601599999,467,503,58600,0.095631399,0.103003413
2013,NY,Chenango County,0,3601799999,531,569,55500,0.114810811,0.123027027
2013,NY,Clinton County,0,3601999999,514,542,65100,0.094746544,0.099907834
2013,NY,Columbia County,0,3602199999,655,691,73500,0.106938776,0.112816327
2013,NY,Cortland County,0,3602399999,575,601,61400,0.11237785,0.117459283
2013,NY,Delaware County,0,3602599999,536,573,57000,0.112842105,0.120631579
2013,NY,Dutchess County,1,3602799999,853,903,85800,0.119300699,0.126293706
2013,NY,Erie County,1,3602999999,557,589,63500,0.105259843,0.111307087
2013,NY,Essex County,0,3603199999,523,554,59300,0.105834739,0.112107926
2013,NY,Franklin County,0,3603399999,526,584,54000,0.116888889,0.129777778
2013,NY,Fulton County,0,3603599999,535,569,53600,0.119776119,0.12738806
2013,NY,Genesee County,0,3603799999,469,490,63900,0.088075117,0.092018779
2013,NY,Greene County,0,3603999999,590,633,58700,0.120613288,0.129403748
2013,NY,Hamilton County,0,3604199999,535,573,63700,0.100784929,0.107943485
2013,NY,Herkimer County,1,3604399999,563,594,63800,0.105893417,0.111724138
2013,NY,Jefferson County,0,3604599999,700,746,56700,0.148148148,0.157883598
2013,NY,Kings County,1,3604799999,1191,1311,63000,0.226857143,0.249714286
2013,NY,Lewis County,0,3604999999,492,523,52700,0.112030361,0.119089184
2013,NY,Livingston County,1,3605199999,579,615,66600,0.104324324,0.110810811
2013,NY,Madison County,1,3605399999,549,577,65800,0.100121581,0.105227964
2013,NY,Monroe County,1,3605599999,579,615,66600,0.104324324,0.110810811
2013,NY,Montgomery County,0,3605799999,576,603,56800,0.121690141,0.127394366
2013,NY,Nassau County,1,3605999999,1014,1102,105900,0.11490085,0.124872521
2013,NY,New York County,1,3606199999,1191,1311,63000,0.226857143,0.249714286
2013,NY,Niagara County,1,3606399999,557,589,63500,0.105259843,0.111307087
2013,NY,Oneida County,1,3606599999,563,594,63800,0.105893417,0.111724138
2013,NY,Onondaga County,1,3606799999,549,577,65800,0.100121581,0.105227964
2013,NY,Ontario County,1,3606999999,579,615,66600,0.104324324,0.110810811
2013,NY,Orange County,1,3607199999,853,903,85800,0.119300699,0.126293706
2013,NY,Orleans County,1,3607399999,579,615,66600,0.104324324,0.110810811
2013,NY,Oswego County,1,3607599999,549,577,65800,0.100121581,0.105227964
2013,NY,Otsego County,0,3607799999,607,631,60400,0.120596026,0.125364238
2013,NY,Putnam County,1,3607999999,1191,1311,63000,0.226857143,0.249714286
2013,NY,Queens County,1,3608199999,1191,1311,63000,0.226857143,0.249714286
2013,NY,Rensselaer County,1,3608399999,657,697,77700,0.101467181,0.107644788
2013,NY,Richmond County,1,3608599999,1191,1311,63000,0.226857143,0.249714286
2013,NY,Rockland County,1,3608799999,1191,1311,105400,0.135597723,0.149259962
2013,NY,St. Lawrence County,0,3608999999,485,515,54800,0.10620438,0.112773723
2013,NY,Saratoga County,1,3609199999,657,697,77700,0.101467181,0.107644788
2013,NY,Schenectady County,1,3609399999,657,697,77700,0.101467181,0.107644788
2013,NY,Schoharie County,1,3609599999,657,697,77700,0.101467181,0.107644788
2013,NY,Schuyler County,0,3609799999,482,511,57700,0.100242634,0.10627383
2013,NY,Seneca County,0,3609999999,492,512,57200,0.103216783,0.107412587
2013,NY,Steuben County,0,3610199999,474,502,59100,0.096243655,0.101928934
2013,NY,Suffolk County,1,3610399999,1014,1102,105900,0.11490085,0.124872521
2013,NY,Sullivan County,0,3610599999,686,743,60000,0.1372,0.1486
2013,NY,Tioga County,1,3610799999,528,554,58600,0.108122867,0.113447099
2013,NY,Tompkins County,1,3610999999,682,731,82000,0.099804878,0.10697561
2013,NY,Ulster County,1,3611199999,743,793,69800,0.12773639,0.136332378
2013,NY,Warren County,1,3611399999,520,543,65100,0.095852535,0.100092166
2013,NY,Washington County,1,3611599999,520,543,65100,0.095852535,0.100092166
2013,NY,Wayne County,1,3611799999,579,615,66600,0.104324324,0.110810811
2013,NY,Westchester County,1,3611999999,980,1067,104200,0.112859885,0.122879079
2013,NY,Wyoming County,0,3612199999,478,513,61700,0.092965964,0.099773096
2013,NY,Yates County,0,3612399999,503,531,60100,0.100432612,0.106023295
2013,NC,Alamance County,1,3700199999,553,590,51700,0.128355899,0.136943907
2013,NC,Alexander County,1,3700399999,493,506,51100,0.115772994,0.118825832
2013,NC,Alleghany County,0,3700599999,493,474,41000,0.144292683,0.138731707
2013,NC,Anson County,1,3700799999,467,464,42100,0.133111639,0.132256532
2013,NC,Ashe County,0,3700999999,425,427,49500,0.103030303,0.103515152
2013,NC,Avery County,0,3701199999,517,532,50600,0.122608696,0.126166008
2013,NC,Beaufort County,0,3701399999,472,503,52800,0.107272727,0.114318182
2013,NC,Bertie County,0,3701599999,451,474,41900,0.129164678,0.13575179
2013,NC,Bladen County,0,3701799999,448,504,44600,0.120538117,0.135605381
2013,NC,Brunswick County,1,3701999999,615,655,62700,0.117703349,0.125358852
2013,NC,Buncombe County,1,3702199999,462,496,53900,0.102857143,0.110426716
2013,NC,Burke County,1,3702399999,493,506,51100,0.115772994,0.118825832
2013,NC,Cabarrus County,1,3702599999,607,644,64100,0.113634945,0.120561622
2013,NC,Caldwell County,1,3702799999,493,506,51100,0.115772994,0.118825832
2013,NC,Camden County,0,3702999999,675,705,79000,0.102531646,0.107088608
2013,NC,Carteret County,0,3703199999,577,638,57500,0.120417391,0.133147826
2013,NC,Caswell County,0,3703399999,448,463,47200,0.113898305,0.117711864
2013,NC,Catawba County,1,3703599999,493,506,51100,0.115772994,0.118825832
2013,NC,Chatham County,1,3703799999,573,610,67700,0.101565731,0.108124077
2013,NC,Cherokee County,0,3703999999,448,417,47800,0.112468619,0.104686192
2013,NC,Chowan County,0,3704199999,526,557,48800,0.129344262,0.136967213
2013,NC,Clay County,0,3704399999,493,490,41900,0.141193317,0.140334129
2013,NC,Cleveland County,0,3704599999,481,500,50500,0.11429703,0.118811881
2013,NC,Columbus County,0,3704799999,493,514,48000,0.12325,0.1285
2013,NC,Craven County,0,3704999999,451,474,49800,0.108674699,0.114216867
2013,NC,Cumberland County,1,3705199999,580,627,52000,0.133846154,0.144692308
2013,NC,Currituck County,1,3705399999,918,918,73300,0.150286494,0.150286494
2013,NC,Dare County,0,3705599999,651,694,69900,0.111759657,0.119141631
2013,NC,Davidson County,0,3705799999,457,487,53500,0.102504673,0.109233645
2013,NC,Davie County,1,3705999999,533,574,59500,0.107495798,0.115764706
2013,NC,Duplin County,0,3706199999,482,487,43300,0.133579677,0.134965358
2013,NC,Durham County,1,3706399999,573,610,67700,0.101565731,0.108124077
2013,NC,Edgecombe County,1,3706599999,510,546,55300,0.110669078,0.118481013
2013,NC,Forsyth County,1,3706799999,533,574,59500,0.107495798,0.115764706
2013,NC,Franklin County,1,3706999999,634,669,75300,0.101035857,0.106613546
2013,NC,Gaston County,1,3707199999,607,644,64100,0.113634945,0.120561622
2013,NC,Gates County,0,3707399999,488,503,59000,0.099254237,0.102305085
2013,NC,Graham County,0,3707599999,448,421,37000,0.145297297,0.136540541
2013,NC,Granville County,0,3707799999,583,620,60800,0.115065789,0.122368421
2013,NC,Greene County,1,3707999999,448,466,51400,0.10459144,0.108793774
2013,NC,Guilford County,1,3708199999,516,553,54500,0.113614679,0.121761468
2013,NC,Halifax County,0,3708399999,444,480,43100,0.12361949,0.133642691
2013,NC,Harnett County,0,3708599999,554,593,51000,0.130352941,0.139529412
2013,NC,Haywood County,1,3708799999,556,588,54800,0.121751825,0.128759124
2013,NC,Henderson County,1,3708999999,462,496,53900,0.102857143,0.110426716
2013,NC,Hertford County,0,3709199999,512,555,42500,0.144564706,0.156705882
2013,NC,Hoke County,1,3709399999,486,536,50300,0.115944334,0.127872763
2013,NC,Hyde County,0,3709599999,631,645,47200,0.160423729,0.163983051
2013,NC,Iredell County,0,3709799999,590,631,57900,0.122279793,0.130777202
2013,NC,Jackson County,0,3709999999,499,566,52600,0.113840304,0.129125475
2013,NC,Johnston County,1,3710199999,634,669,75300,0.101035857,0.106613546
2013,NC,Jones County,0,3710399999,493,554,48800,0.121229508,0.136229508
2013,NC,Lee County,0,3710599999,540,574,56700,0.114285714,0.121481481
2013,NC,Lenoir County,0,3710799999,381,418,45000,0.1016,0.111466667
2013,NC,Lincoln County,0,3710999999,493,512,51300,0.115321637,0.119766082
2013,NC,McDowell County,0,3711199999,448,426,50200,0.107091633,0.101832669
2013,NC,Macon County,0,3711399999,514,581,49600,0.124354839,0.140564516
2013,NC,Madison County,1,3711599999,462,496,53900,0.102857143,0.110426716
2013,NC,Martin County,0,3711799999,493,498,46000,0.128608696,0.129913043
2013,NC,Mecklenburg County,1,3711999999,607,644,64100,0.113634945,0.120561622
2013,NC,Mitchell County,0,3712199999,448,391,44300,0.121354402,0.105914221
2013,NC,Montgomery County,0,3712399999,479,444,46500,0.123612903,0.114580645
2013,NC,Moore County,0,3712599999,493,536,63600,0.093018868,0.101132075
2013,NC,Nash County,1,3712799999,510,546,55300,0.110669078,0.118481013
2013,NC,New Hanover County,1,3712999999,615,655,62700,0.117703349,0.125358852
2013,NC,Northampton County,0,3713199999,454,432,42800,0.12728972,0.121121495
2013,NC,Onslow County,1,3713399999,666,721,48800,0.163770492,0.177295082
2013,NC,Orange County,1,3713599999,573,610,67700,0.101565731,0.108124077
2013,NC,Pamlico County,0,3713799999,450,499,54900,0.098360656,0.109071038
